30:A8:DB:F1:BA:05,-68,371671433228914
30:A8:DB:F1:BA:05,-64,371671467538237
30:A8:DB:F1:BA:05,-67,371671505282455
30:A8:DB:F1:BA:05,-67,371671535322507
30:A8:DB:F1:BA:05,-68,371671569578392
30:A8:DB:F1:BA:05,-68,371671601510892
30:A8:DB:F1:BA:05,-64,371671636818392
30:A8:DB:F1:BA:05,-64,371671669108965
30:A8:DB:F1:BA:05,-64,371671701416986
30:A8:DB:F1:BA:05,-68,371671739811205
30:A8:DB:F1:BA:05,-68,371671772040684
30:A8:DB:F1:BA:05,-65,371671807025164
30:A8:DB:F1:BA:05,-65,371671839290685
30:A8:DB:F1:BA:05,-67,371671877709642
30:A8:DB:F1:BA:05,-64,371671943486777
30:A8:DB:F1:BA:05,-64,371676400198599
30:A8:DB:F1:BA:05,-64,371676432212505
30:A8:DB:F1:BA:05,-64,371676462111099
30:A8:DB:F1:BA:05,-64,371676494210630
30:A8:DB:F1:BA:05,-64,371676531905787
30:A8:DB:F1:BA:05,-64,371676569481932
30:A8:DB:F1:BA:05,-64,371676608322401
30:A8:DB:F1:BA:05,-64,371676643193391
30:A8:DB:F1:BA:05,-64,371676679495683
30:A8:DB:F1:BA:05,-64,371676719634797
30:A8:DB:F1:BA:05,-64,371676750903443
30:A8:DB:F1:BA:05,-64,371676780745839
30:A8:DB:F1:BA:05,-64,371676818823703
30:A8:DB:F1:BA:05,-64,371676878540734
30:A8:DB:F1:BA:05,-64,371676916784224
30:A8:DB:F1:BA:05,-58,371681428059742
30:A8:DB:F1:BA:05,-58,371681457819534
30:A8:DB:F1:BA:05,-58,371681491477868
30:A8:DB:F1:BA:05,-58,371681530042036
30:A8:DB:F1:BA:05,-58,371681562560055
30:A8:DB:F1:BA:05,-58,371681596439795
30:A8:DB:F1:BA:05,-57,371681630067139
30:A8:DB:F1:BA:05,-58,371681700069274
30:A8:DB:F1:BA:05,-58,371681731645419
30:A8:DB:F1:BA:05,-58,371681761720263
30:A8:DB:F1:BA:05,-58,371681794814846
30:A8:DB:F1:BA:05,-58,371681826069065
30:A8:DB:F1:BA:05,-58,371681855679899
30:A8:DB:F1:BA:05,-58,371681896994118
30:A8:DB:F1:BA:05,-65,371686424313335
30:A8:DB:F1:BA:05,-65,371686463688127
30:A8:DB:F1:BA:05,-65,371686497767919
30:A8:DB:F1:BA:05,-64,371686535523804
30:A8:DB:F1:BA:05,-64,371686570020784
30:A8:DB:F1:BA:05,-65,371686607019638
30:A8:DB:F1:BA:05,-65,371686647171200
30:A8:DB:F1:BA:05,-61,371686680916044
30:A8:DB:F1:BA:05,-61,371686712595574
30:A8:DB:F1:BA:05,-65,371686741571668
30:A8:DB:F1:BA:05,-65,371686772879064
30:A8:DB:F1:BA:05,-64,371686808485574
30:A8:DB:F1:BA:05,-61,371686842511147
30:A8:DB:F1:BA:05,-64,371686881142762
30:A8:DB:F1:BA:05,-61,371686919964584
30:A8:DB:F1:BA:05,-62,371691426624791
30:A8:DB:F1:BA:05,-62,371691486065573
30:A8:DB:F1:BA:05,-62,371691521515000
30:A8:DB:F1:BA:05,-62,371691555081198
30:A8:DB:F1:BA:05,-62,371691586852709
30:A8:DB:F1:BA:05,-62,371691621963750
30:A8:DB:F1:BA:05,-61,371691655722187
30:A8:DB:F1:BA:05,-61,371691685537292
30:A8:DB:F1:BA:05,-61,371691724344896
30:A8:DB:F1:BA:05,-61,371691792300416
30:A8:DB:F1:BA:05,-58,371691827784531
30:A8:DB:F1:BA:05,-61,371691856581198
30:A8:DB:F1:BA:05,-61,371691890734947
30:A8:DB:F1:BA:05,-58,371696409501925
30:A8:DB:F1:BA:05,-58,371696443715310
30:A8:DB:F1:BA:05,-58,371696476467810
30:A8:DB:F1:BA:05,-58,371696516462759
30:A8:DB:F1:BA:05,-58,371696551430259
30:A8:DB:F1:BA:05,-58,371696590047602
30:A8:DB:F1:BA:05,-58,371696621379789
30:A8:DB:F1:BA:05,-58,371696658889893
30:A8:DB:F1:BA:05,-58,371696696489530
30:A8:DB:F1:BA:05,-58,371696731909841
30:A8:DB:F1:BA:05,-59,371696770263487
30:A8:DB:F1:BA:05,-59,371696803730155
30:A8:DB:F1:BA:05,-59,371696837634686
30:A8:DB:F1:BA:05,-59,371696875010935
30:A8:DB:F1:BA:05,-59,371696932840415
30:A8:DB:F1:BA:05,-59,371696939688175
30:A8:DB:F1:BA:05,-67,371701413328276
30:A8:DB:F1:BA:05,-67,371701449299215
30:A8:DB:F1:BA:05,-67,371701481920465
30:A8:DB:F1:BA:05,-66,371701520780360
30:A8:DB:F1:BA:05,-67,371701559498017
30:A8:DB:F1:BA:05,-67,371701599592965
30:A8:DB:F1:BA:05,-67,371701630719215
30:A8:DB:F1:BA:05,-67,371701666912809
30:A8:DB:F1:BA:05,-67,371701697249996
30:A8:DB:F1:BA:05,-67,371701732061975
30:A8:DB:F1:BA:05,-67,371701769150308
30:A8:DB:F1:BA:05,-67,371701804112339
30:A8:DB:F1:BA:05,-67,371701845017288
30:A8:DB:F1:BA:05,-66,371701881413590
30:A8:DB:F1:BA:05,-67,371701922054891
30:A8:DB:F1:BA:05,-63,371706412774734
30:A8:DB:F1:BA:05,-63,371706451865307
30:A8:DB:F1:BA:05,-63,371706488106609
30:A8:DB:F1:BA:05,-63,371706521822025
30:A8:DB:F1:BA:05,-63,371706562356192
30:A8:DB:F1:BA:05,-62,371706595017180
30:A8:DB:F1:BA:05,-63,371706632828745
30:A8:DB:F1:BA:05,-63,371706667724474
30:A8:DB:F1:BA:05,-64,371706704704057
30:A8:DB:F1:BA:05,-63,371706744580150
30:A8:DB:F1:BA:05,-63,371706781766609
30:A8:DB:F1:BA:05,-63,371706817715098
30:A8:DB:F1:BA:05,-64,371706849873172
30:A8:DB:F1:BA:05,-63,371706883125932
30:A8:DB:F1:BA:05,-59,371711466294524
30:A8:DB:F1:BA:05,-59,371711496946294
30:A8:DB:F1:BA:05,-59,371711538409836
30:A8:DB:F1:BA:05,-59,371711571663013
30:A8:DB:F1:BA:05,-59,371711610406919
30:A8:DB:F1:BA:05,-58,371711649130408
30:A8:DB:F1:BA:05,-59,371711682826867
30:A8:DB:F1:BA:05,-55,371711717505774
30:A8:DB:F1:BA:05,-59,371711748149940
30:A8:DB:F1:BA:05,-59,371711784259315
30:A8:DB:F1:BA:05,-59,371711813968013
30:A8:DB:F1:BA:05,-59,371711850037545
30:A8:DB:F1:BA:05,-59,371711887063170
30:A8:DB:F1:BA:05,-67,371716401128636
30:A8:DB:F1:BA:05,-67,371716431874052
30:A8:DB:F1:BA:05,-66,371716460754365
30:A8:DB:F1:BA:05,-67,371716498338792
30:A8:DB:F1:BA:05,-66,371716529161396
30:A8:DB:F1:BA:05,-67,371716563344469
30:A8:DB:F1:BA:05,-65,371716599494625
30:A8:DB:F1:BA:05,-65,371716629423948
30:A8:DB:F1:BA:05,-65,371716662868271
30:A8:DB:F1:BA:05,-67,371716733303427
30:A8:DB:F1:BA:05,-67,371716762632802
30:A8:DB:F1:BA:05,-68,371716799102750
30:A8:DB:F1:BA:05,-67,371716828597542
30:A8:DB:F1:BA:05,-67,371716860350094
30:A8:DB:F1:BA:05,-68,371716892863635
30:A8:DB:F1:BA:05,-67,371716931588844
30:A8:DB:F1:BA:05,-63,371721420352541
30:A8:DB:F1:BA:05,-63,371721487402279
30:A8:DB:F1:BA:05,-63,371721517491083
30:A8:DB:F1:BA:05,-63,371721555850770
30:A8:DB:F1:BA:05,-63,371721583801603
30:A8:DB:F1:BA:05,-63,371721616391187
30:A8:DB:F1:BA:05,-63,371721680547854
30:A8:DB:F1:BA:05,-63,371721754272645
30:A8:DB:F1:BA:05,-62,371721789026552
30:A8:DB:F1:BA:05,-62,371721855416342
30:A8:DB:F1:BA:05,-62,371721889339884
30:A8:DB:F1:BA:05,-62,371721929120510
30:A8:DB:F1:BA:05,-60,371726414166132
30:A8:DB:F1:BA:05,-60,371726442494101
30:A8:DB:F1:BA:05,-60,371726476395298
30:A8:DB:F1:BA:05,-60,371726506545403
30:A8:DB:F1:BA:05,-60,371726536800507
30:A8:DB:F1:BA:05,-62,371726570778319
30:A8:DB:F1:BA:05,-60,371726603327538
30:A8:DB:F1:BA:05,-60,371726638169206
30:A8:DB:F1:BA:05,-60,371726678226340
30:A8:DB:F1:BA:05,-61,371726712019517
30:A8:DB:F1:BA:05,-60,371726746185715
30:A8:DB:F1:BA:05,-60,371726782603527
30:A8:DB:F1:BA:05,-60,371726817565767
30:A8:DB:F1:BA:05,-60,371726848667382
30:A8:DB:F1:BA:05,-60,371726921019674
30:A8:DB:F1:BA:05,-66,371731414067432
30:A8:DB:F1:BA:05,-65,371731442790297
30:A8:DB:F1:BA:05,-66,371731477826860
30:A8:DB:F1:BA:05,-66,371731507928317
30:A8:DB:F1:BA:05,-66,371731540821078
30:A8:DB:F1:BA:05,-66,371731574431702
30:A8:DB:F1:BA:05,-66,371731607662640
30:A8:DB:F1:BA:05,-66,371731644080296
30:A8:DB:F1:BA:05,-66,371731680062953
30:A8:DB:F1:BA:05,-66,371731714017223
30:A8:DB:F1:BA:05,-64,371731751175348
30:A8:DB:F1:BA:05,-65,371731823579202
30:A8:DB:F1:BA:05,-65,371731864298214
30:A8:DB:F1:BA:05,-66,371731898509099
30:A8:DB:F1:BA:05,-65,371731930702328
30:A8:DB:F1:BA:05,-66,371736426282587
30:A8:DB:F1:BA:05,-65,371736462638836
30:A8:DB:F1:BA:05,-65,371736493510451
30:A8:DB:F1:BA:05,-66,371736531716181
30:A8:DB:F1:BA:05,-66,371736564376284
30:A8:DB:F1:BA:05,-65,371736629562014
30:A8:DB:F1:BA:05,-66,371736667943681
30:A8:DB:F1:BA:05,-66,371736698589774
30:A8:DB:F1:BA:05,-65,371736734190919
30:A8:DB:F1:BA:05,-65,371736768982794
30:A8:DB:F1:BA:05,-66,371736804172223
30:A8:DB:F1:BA:05,-66,371736835431650
30:A8:DB:F1:BA:05,-65,371736870466025
30:A8:DB:F1:BA:05,-64,371736902957327
30:A8:DB:F1:BA:05,-60,371741402002845
30:A8:DB:F1:BA:05,-60,371741435012481
30:A8:DB:F1:BA:05,-61,371741464960762
30:A8:DB:F1:BA:05,-60,371741501233782
30:A8:DB:F1:BA:05,-60,371741537572167
30:A8:DB:F1:BA:05,-60,371741612467742
30:A8:DB:F1:BA:05,-61,371741652462897
30:A8:DB:F1:BA:05,-61,371741683617116
30:A8:DB:F1:BA:05,-61,371741718626960
30:A8:DB:F1:BA:05,-61,371741755096647
30:A8:DB:F1:BA:05,-59,371741793161647
30:A8:DB:F1:BA:05,-60,371741825855241
