30:A8:DB:F1:BA:05,-65,364794146366798
30:A8:DB:F1:BA:05,-64,364794177037944
30:A8:DB:F1:BA:05,-64,364794211431225
30:A8:DB:F1:BA:05,-65,364794251531381
30:A8:DB:F1:BA:05,-63,364794283890600
30:A8:DB:F1:BA:05,-64,364794397225340
30:A8:DB:F1:BA:05,-64,364794429514558
30:A8:DB:F1:BA:05,-64,364794468282632
30:A8:DB:F1:BA:05,-70,364800126764557
30:A8:DB:F1:BA:05,-70,364800165282889
30:A8:DB:F1:BA:05,-70,364800197942369
30:A8:DB:F1:BA:05,-69,364800228133463
30:A8:DB:F1:BA:05,-69,364800301847473
30:A8:DB:F1:BA:05,-69,364800340418098
30:A8:DB:F1:BA:05,-69,364800376449661
30:A8:DB:F1:BA:05,-69,364800476757786
30:A8:DB:F1:BA:05,-69,364800554924660
30:A8:DB:F1:BA:05,-69,364800584813462
30:A8:DB:F1:BA:05,-70,364800619615077
30:A8:DB:F1:BA:05,-66,364806231718095
30:A8:DB:F1:BA:05,-65,364806266572262
30:A8:DB:F1:BA:05,-65,364806301060699
30:A8:DB:F1:BA:05,-65,364806331920803
30:A8:DB:F1:BA:05,-65,364806367994293
30:A8:DB:F1:BA:05,-65,364806399386741
30:A8:DB:F1:BA:05,-65,364806440076689
30:A8:DB:F1:BA:05,-65,364806473382991
30:A8:DB:F1:BA:05,-65,364806503484918
30:A8:DB:F1:BA:05,-65,364806534546688
30:A8:DB:F1:BA:05,-65,364806596228252
30:A8:DB:F1:BA:05,-65,364806631640855
30:A8:DB:F1:BA:05,-65,364806664179865
30:A8:DB:F1:BA:05,-65,364806694103407
30:A8:DB:F1:BA:05,-66,364806728545491
30:A8:DB:F1:BA:05,-66,364806767383981
30:A8:DB:F1:BA:05,-85,364811231537260
30:A8:DB:F1:BA:05,-85,364811267581895
30:A8:DB:F1:BA:05,-79,364811302530749
30:A8:DB:F1:BA:05,-85,364811334688770
30:A8:DB:F1:BA:05,-82,364811364822416
30:A8:DB:F1:BA:05,-88,364811429319083
30:A8:DB:F1:BA:05,-90,364811460954083
30:A8:DB:F1:BA:05,-89,364811495787624
30:A8:DB:F1:BA:05,-90,364811567634604
30:A8:DB:F1:BA:05,-89,364811626836791
30:A8:DB:F1:BA:05,-89,364811729940176
30:A8:DB:F1:BA:05,-69,364816439553872
30:A8:DB:F1:BA:05,-66,364821578244339
30:A8:DB:F1:BA:05,-72,364826722800223
30:A8:DB:F1:BA:05,-72,364856272103805
30:A8:DB:F1:BA:05,-62,364861402718179
30:A8:DB:F1:BA:05,-64,364866540409217
30:A8:DB:F1:BA:05,-73,364871672832601
30:A8:DB:F1:BA:05,-66,364911490694201
30:A8:DB:F1:BA:05,-72,364916628593105
30:A8:DB:F1:BA:05,-61,364930227672370
30:A8:DB:F1:BA:05,-65,364930259658933
30:A8:DB:F1:BA:05,-65,364930327868829
30:A8:DB:F1:BA:05,-65,364930365435912
30:A8:DB:F1:BA:05,-65,364930395860495
30:A8:DB:F1:BA:05,-65,364930430837370
30:A8:DB:F1:BA:05,-61,364930470332006
30:A8:DB:F1:BA:05,-65,364930508489297
30:A8:DB:F1:BA:05,-65,364930540676120
30:A8:DB:F1:BA:05,-65,364930573620860
30:A8:DB:F1:BA:05,-65,364930608181277
30:A8:DB:F1:BA:05,-65,364930640683777
30:A8:DB:F1:BA:05,-65,364930671245235
30:A8:DB:F1:BA:05,-66,364930709588099
30:A8:DB:F1:BA:05,-66,364930742734349
30:A8:DB:F1:BA:05,-65,364930777996433
30:A8:DB:F1:BA:05,-70,364936242791484
30:A8:DB:F1:BA:05,-70,364936279195702
30:A8:DB:F1:BA:05,-70,364936316633203
30:A8:DB:F1:BA:05,-69,364936350285181
30:A8:DB:F1:BA:05,-70,364936385216222
30:A8:DB:F1:BA:05,-70,364936420232108
30:A8:DB:F1:BA:05,-69,364936494178722
30:A8:DB:F1:BA:05,-69,364936531450024
30:A8:DB:F1:BA:05,-70,364936609381951
30:A8:DB:F1:BA:05,-70,364936643787420
30:A8:DB:F1:BA:05,-71,364936676622994
30:A8:DB:F1:BA:05,-70,364936711262524
30:A8:DB:F1:BA:05,-70,364936750188566
30:A8:DB:F1:BA:05,-67,364941219113772
30:A8:DB:F1:BA:05,-66,364941250340334
30:A8:DB:F1:BA:05,-66,364941285391636
30:A8:DB:F1:BA:05,-67,364941320342157
30:A8:DB:F1:BA:05,-67,364941356684866
30:A8:DB:F1:BA:05,-67,364941390431168
30:A8:DB:F1:BA:05,-66,364941425561897
30:A8:DB:F1:BA:05,-66,364941460001272
